billing_code,billing_code_type,billing_code_type_version,description,name,negotiated_rates_count,negotiation_arrangement,negotiated_prices_count,billing_class,expiration_date,negotiated_rate,negotiated_type,service_code,provider_references
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,554.27,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[36163|36164|36165|36166|36167|36168|36169|36170|36171|36172|36173|36174|36182]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,557.63,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[37288|37289|37290|37291|37292|37294|37296|37297|37298|37299|37300|37301|37302|37303|37304|37305|37306|37307|37308|37309|37310|37312|37313|37314|37315|37316|37317|37318]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,558.61,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[39257|4423|4424|4425|4426|4427|4428|4429|4430|4431|4432|4433|4434|4435|4436|4437|4438|4439|4440|4441|4442|4443|5960|5961|5962|5963|5964|5965|5966|5967|5968|5969|5970|5971|5972|5973]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,558.88,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[16004|16005|16006|16007|16008|16009|16010|16011|16012|16013|16014|16015|16016|16017|16018|16019|16020|16021|16022|16023|16024|16025|16026|16027|19161|19162|19163|19164|19165|19166|19167|19168|19169|19170|19171|19172|39070|39071|39072|39073|39074|39075|39076|39077|39078|39079|39080|39081|39082|39083|39084|39085|39086|39087|39088|39089|39090|39091|39092|39093|39094|39095]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,559.35,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[12721]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,560.08,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40437|40438|40439|40440|40441|40442|40443]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,560.27,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[21804|21806|21807|21808|21809|21810|21811|21812|21813]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,561.64,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[43155|43156|43157|43159|43160|43161|43162|43163|43164|43165|43167|43170|43171|43172|43174|43175|43176|43177|43178|43179|43180|43181|43183|43185|43186|43187|43188|43189|43190|43191|43192|43193|43194|43195|43196|43198|43199|43200|43201|43203|43204|43205|43206|43207|43208|43209|43210|43212|43213|43214|43215|43216|43217|43218|43219|43220|43221|43222|43223|43224|43225|43230]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,562.86,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[40531|40532|40533|40534|40535|40536|40537|40538|40539|40540|40541|40542|40543|41953|41954|41955|41956|41957|41958|41959|41960|41961|41962|41963|41964|41965|41966|41967|41968|41969|41970]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,563.04,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[968|969|970|971|972]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,563.42,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[33106|33107|33108|33109|33110|33113|33114|33115|33116|33117|33121|33123]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,564.44,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[43257]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,564.50,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[15651|15652|15653|15656|15657|15658|15659|15660|15661]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,567.69,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[35275|35276|35278|35280|35281|35282|35283|35284|35286|35287|35288|35289|35290|35291|35292|35293|35294|35295|35296|35297|35298|35299|35300|35301|35302|35303|35304|35305|35306|35307|35308|35309|35310|35311|35312|35313|35314|35315|35316|35317|35318|35319|35320|35321|35322|35323|35324|35325|35326|35327|35328|35329|35330|35331|35332|35333|35335|35336|35337|35338|35340|35341|35342|35343|35344|35345|35346|35347|35348|35349|35350|35351|35352|35353|35354|35355|35356|35357|35358|35359|35360|35361|35362|35363|35364|35365|35366|35367|35368|35369|35370|35371|35372|35373|35374|35375|35376|35377|35388|35389|35390|35419|35420|35425|35426|35427|35428|35429|35437|35438|35439]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,568.08,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[7682|7918]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,568.51,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[3244]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,568.75,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40210|40211|40212]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,569.00,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[41725|41726|41727|41728|41729|41730|41731|41732|41733|41734|41735|41736|41737]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,570.45,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[37676|37677|37678]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,573.36,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[34005|34006|34007|34008|34009|34010|34011|34012|34013|34014|34015|34016|34017|34018|34019]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,573.50,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[6089|6090|6091|6092|6093|6094|6095|6096|6097|6098|6099|6100|6101|6102|6103|6104|6105|6106|6107|6108|6109|6110|6111|6112|6113|6114|6115|6116|6117]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,574.28,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[829|830|831|832|833]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,574.47,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[921]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,575.12,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40107|40108|40109|40110|40111|40112|40113|40114|40115|40116|40117|40118|40119|40120|40121|40122|40123|40124|40125|40126|40127|40128|40129|40130|40131|40132|40133|40134|40135|40136|40137|40138|40139|40140|40141|40142|40143|40144|40145|40146|40147|40148|40150|40151|40152|40160|40161|5519|5520|5521|5522|5523|5524|5525|5526|5527|5528|5529|5530|5531|5532|5533|5534|5535|5536|5537|5538|5539|5540|5541|5542|5543|5544|5545|5546|5547|5548|5549|5550|5551|5552|5554|5555|5556|5557|5558|5559|5560|5561|5562|5563|5564|5565|5566|5567|5568|5569|5570|5571|5572|5573|5574|5575|5576|5577|5579|5580]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,575.83,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[33197|33198|33199|33200|33201|33202|33203|33204|33208|33209|33210|33211|33212|33213|33214|33215|33216|33217|33218|33219|33220|33221|33222|33223|33224|33225|33226|33227|33230|33231|33233]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,577.15,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[27383|5256|5260|5263|5267|5268|5271|5272|5275]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,579.14,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[39107|39108|39109|39110|39111|39112|39113|39114|39115|39116|39117|39118|39119|39120|39121|39122|39123|39124|39125|39126|39127|39128|39129|39130|39131|39132|39133|39134|39135|39136|39137|39138|39139|39140|39141|39142|39143|39144|39145|39147|39148|39149|39150|39151|39152|39153|39154|39155|39156|39157|39158|39159|39160|39161|39162|39164|39165|39168|39171|39172|39173|39174|39175|39176|39177|39178|39179|39180|39181|39182|39183|39184|39185|39186|39187|39188|39189|39190|39191|39192|39193|39194|39195|39196|39197|39198|39199|39200|39201|39202|39203|39204|39205|39206|39207|39208|39209|39210|39211|39212|39213|39214|39215|39216|39217|39218|39219|39220|39221|39222|39223|39224|39225|39227|39228|39229|39230|39231|39232|39233|39234|39235|39236|39237|39238|39239|39240|39241|39242|39243|39246|39247|39248|39250|39997|39998|39999|40000|40001|40002|40003|40004|40005|40006|40007|40008|40009|40010|40011|40012|40013|40014|40015|40016|40017|40018|40019|40020|40022|40257|40258|40259|40260|40261|40262|40263|40264|40265|40266|40267|40268|40269|40270|40271|40272|40273|40274|40275|40276|40277|40278|40280|40281|40282|40283|40284|40285|40286|40289|40290|41808|41809|41810|41811|41812|41813|41814|41815|41816|41817|41818|41819|41820|41821|41822|41823|41824|41825|41826|41827|41828|41829|41831|41832|41833|41834|41835|41836|41837|41838|41839|41840|41841|41842|41843|41844|41845|41846|41847|41848|41849|41850|41851|41852|41853|41854|41855|41856|41857|41858|41859|41860|41861|41862|41863|41864|41865|41866|41867|41868|41870|41871|41872|41873|41874|41875|41876|41877|41878|41879|41880|41881|41882|41883|41884|41885|41886|41887|41888|41889|41890|41891|41892|41893|41895|41897|41898|41899|7025|7026|7027|7028|7029|7030|7031|7032|7033|7034|7035|7036|7037|7038|7039|7040|7041|7042|7043|7044|7045|7046|7047|7048|7049|7050|7051|7052|7053|7054|7055|7056|7057|7058|7059|7060|7061|7062|7063|7064|7065|7066|7067|7068|7069|7070|7071|7072|7073|7074|7075|7077|7078|7079|7080|7081|7082|7083|7084|7085|7086|7087|7088|7089|7090|7091|7092|7093|7094|7097|7098|7101]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,579.41,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[41499|41500|41501|41502|41503|41504|41505|41506|41507|41508|41509|41510|41511|41512|41513|41514|41515|41516|41517|41518|41519|41520|41521|41522|41523|41524|41525|41526|41527|41528|41529|41530|41531|41532|41533|41534|41535|41536|41537|41538|41539]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,579.71,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[39003|39004|39005|39006|39007|39008|39009|39010|39011|39012|39013|39014|39015|39016|39017|39018|39019|39020|39021|39022|39023|39024|39025|39026|39027|39028|39029|39030|39031|39032|39033|39034|39035|39036|39037|39038|39039|39040|39041|39042|39043|39044|39045|39046|39047|39048|39049|39050|39051|39052|39053|39054|39055|39056|39057|39058|39059|39060|39061|39062|39063|39064|39067|39068|39324|39325|39326|39327|39328|39329|39330|39331|39332|39333|39334|39335|39336|39337|39338|39339|39340|39341|39342|39343|39344|39345|39346|39347|39348|39349|39350|39351|39352|39353|39354|39355|39356|39357|39358|39359|39360|39361|39362|39363|39364|39365|39366|39367|39368|39369|39370|39371|39372|39373|39374|39375|39376|39377|39378|39379|39380|39381|39382|39383|39384|39385|39386|39387|39388|39389|39390|39391|39392|39393|39394|39395|39396|39397|39398|39399|39400|39402|39403|39406|39407|39408|39437|39438|39439|39440|39441|39442|39443|39444|39445|39446|39447|39448|39449|39450|39451|39452|39453|39454|39455|39456|39457|39458|39459|39460|39461|39462|39463|39464|39465|39466|39467|39468|39469|39470|39471|39472|39473|39474|39475|39476|39477|39478|39479|39480|39481|39482|39483|39484|39485|39486|39487|39488|39489|39490|39491|39492|39493|39494|39495|39496|39498|42075|42076|42077|42078|42079|42080|42081|42082|42083|42084|42085|42086|42087|42088|42089|42090|42091|42092|42093|42094|42095|42096|42097|42098|42099|42100|42101|42102|42103|42104|42105|42106|42107|42108|42109|42110|42111|42112|42113|42114|42115|42116|42117|42118|42119|42120|42277|42278|42279|42280|42281|42282|42283|42284|42285|42286|42287|42288|42289|42290|42291|42292|42293|42294|42295|42296|42297|42298|42299|42300|42301|42302|42303|42304|42305|42306|42307|42308|42309|42310|42311|42312|42313|42314|42315|42316|42317|42318|42319|42320|42321|42322|42323|42324|42325|42326|42327|42328|42329]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,579.87,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[41905|41906|41907|41908|41909|41910|41911|41912|41913|41914|41915|41916|41917|41918|41919]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,580.90,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[20852|20853|20854|20855|20856|4504|4505|4506|4507|8375|8376|8377|8378]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,581.41,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[40389|40390|40391|40392|40393|40394|40395|40396|40397|40398]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,582.00,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[22133|22134|22135|22136|22137]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,584.18,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40173|40174|40175|40176|40177|40178|40179|40180|40181|40182|40183]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,585.57,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[35644]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,585.89,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[33366|33367|33369|33370|33371|33418|33419|35696|35697|35698|35699|35701|35703|35704|35705|35706|35707|35708|35709|35710|35711|35712|35713|36233|36234|6595|6826|6827|6828|6829|6830|6832|6833|6836|6837|6838|6839|6840|6841|6842|6843|6844|6845|6846|6847|6848|6849|6850|6851|7259|7260|7261|7263|7264|7265|7267|7268|7269|7270|7271|7272|7273|7274|7275]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,586.98,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[37204|37205|37206|37207|37208|37209|37210|37211|37212|37213|37214|37215|37216|37217|37218|37219|37221|37222|37223|37224|37225|37226|37227|37228|37229|37230|37231|37232|37233|37234|37235|37236|37237|37238|37239|37240|37241|37242|37243|37244|37245|37246|37247|37248|37249|37250|37251|37252|37253|37254|37255|37256|37257|37258|37259|37260|37261|37262|37264|37265|37266|37267|37268|37269|37270|37271|37272|37273|37274|37275|37276|37278|37279|37280|37281|37282|37283|37284|37286|37295]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,588.36,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[21814|21815|21816|21817|21818|21819]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,588.48,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[16602|16603|16604|16605|16606|16607|16608|16609|16610|16611|16612|16613|16614|16615|16616|16617|16618|16619|16620|16621|16622|16623|16624|16625|16626|16627|16628|16629|16630|16631|16632|16633|16634|16635|16636|16637|16638|16639|16640|16641|16642|16643|16644|16645|16646|16647|16648|16649|16650|16651|16652|16653|16654|16655|16656|16657|16658|16659|16660|16661|16662|16663]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,589.76,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[21799|21800|21801|21802|21803|21805|35027|35028|36752|36753|5241|5245|5249|5251|5253|5255|5259|5262|5265|5266|5270|5274]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,591.87,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40527|40528]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,592.38,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40984|40985|40986|40987]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,592.80,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[36737|36738|36739|36740|36741|37024|37025|37026|37027|37028|37029|37030|37031|37032|37033|37034|37035|37442|37443|37444|37446|37447|37448|37449|37450|37453|37454|37455|37456|37457|37458|37459|37460|37461|37462|37463|37464|37465|37466|37467|37468|37469|37470|37471|37472|37473|37474|37475|37477|37480|5687|5688|5689]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,593.07,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[33070|33071|33072|33073|33074|33075|33076|33077|33078|33079|33080|33081|33082|33083|33084|33085|33086|33087|33088|33089|33090|33091|33092|33093|33094|33095|33096|33097|33098|33099|33100|33101|33102|33103|33104|33105|33111|33112|33118|33119|33124|33126|33127|33128]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,594.21,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[15622|15623|15624|15625|15626|15627|15628|15629|15630|15631|15632|15633|15634|15635|15636|15637|15638|15639|15640|15641|15642|15643|15644|15645|15646|15647|15648|15649|15654]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,595.70,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[41473|41474|41475|41476]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,595.76,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[3109|3110|3111|3112|3113|3114|3115|3116|3117|3118|3119|3120|3121|3122|3123|3124|3125|3126|3127|3128|3129|3130|3131|3132|3133|3134|3135|3136|3137|3138|3139|3140|3141|3142|3143|3144|3145|3146|3147|3148|3149|3150|3151|3152|3153|3154|3155|3156|3157|3159|3160|3162]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,597.07,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[28829|28830]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,597.52,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[1327|1328|1329|1330]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,599.46,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[36725|36726]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,600.11,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40293|40294|40295|40296|40297|40298|40299]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,601.14,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[39550|39551|39552|39553|39554|39555|39556|39557|39558|39559|39560]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,602.24,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[40412|40413|40414|40415|40416|40417|40418|40419]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,603.82,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[40162|40163|40165|40166|40167]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,603.98,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[36239|36240|40252|40253|40254]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,604.19,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[7799|7800|7801|7802|7803|7804|7805|7806|7807|7808|7809|7810|7811|7812|7813|7814|7815|7816|7817|7818|7819|7820|7821|7822|7823|7824|7825|7826|7827|7828|7829|7830|7831|7832|7833|7834|7835|7836|7837|7838|7839|7840|7841|7842|7843|7844|7845|7846|7847|7848|7849|7850|7851|7852|7853|7854|7855|7856|7857|7858|7859|7860|7862|7863]
99291,CPT,4,"Critical care delivery critically ill or injured patient, first 30-74 minutes","Critical care delivery critically ill or injured patient, first 30-74 minutes",886,ffs,1,professional,2024-12-31,604.50,negotiated,01|03|04|09|11|12|13|14|15|16|17|20|25|32|33|49|50|54|55|57|58|60|62|65|71|72|81|99,[827|828]
